WAVE,FLUX
3995.2588945382,0.9855774641036987
3995.723537776785,0.9800752997398376
3996.1881810153704,0.9824616312980652
3996.6528242539557,0.9886023998260498
3997.117467492541,0.9858835339546204
3997.5821107311267,0.983564555644989
3998.046753969712,0.9831974506378174
3998.5113972082972,0.9804019331932068
3998.9760404468825,0.9835175275802612
3999.440683685468,0.9940878748893738
3999.905326924053,0.9949402809143066
4000.3699701626383,0.9904620051383972
4000.8346134012236,0.9888493418693542
4001.2992566398093,0.9885433912277222
4001.7638998783946,0.9936190247535706
4002.22854311698,0.9976444244384766
4002.693186355565,0.9966314435005188
4003.1578295941504,0.9926748275756836
4003.6224728327356,0.9944809675216675
4004.087116071321,0.9954116344451904
4004.551759309906,0.9918879270553589
4005.0164025484914,0.9882928133010864
4005.481045787077,0.9890543222427368
4005.9456890256624,0.9896124601364136
4006.4103322642477,0.9835100769996643
4006.874975502833,0.9772648811340332
4007.3396187414182,0.9700161814689636
4007.8042619800035,0.9628089070320129
4008.2689052185888,0.9599149823188782
4008.733548457174,0.9614503979682922
4009.1981916957598,0.9614896774291992
4009.662834934345,0.9633081555366516
4010.1274781729303,0.9734520316123962
4010.5921214115156,0.9815008044242859
4011.056764650101,0.9874081611633301
4011.521407888686,0.9934324026107788
4011.9860511272714,0.9942047595977783
4012.4506943658566,0.9972329139709473
4012.915337604442,0.9943457245826721
4013.3799808430276,1.0033485889434814
4013.844624081613,1.0094841718673706
4014.309267320198,1.0057083368301392
4014.7739105587834,1.0013673305511475
4015.2385537973687,1.004016399383545
4015.703197035954,1.006985068321228
4016.1678402745392,1.0091689825057983
4016.6324835131245,1.0106213092803955
4017.09712675171,1.0114271640777588
4017.5617699902955,1.0123770236968994
4018.0264132288808,1.0143117904663086
4018.491056467466,1.012743592262268
4018.9556997060513,1.0117095708847046
4019.4203429446366,1.0091392993927002
4019.884986183222,1.0101584196090698
4020.349629421807,1.0107249021530151
4020.8142726603924,1.002698302268982
4021.278915898978,0.9978274703025818
4021.7435591375634,0.995941698551178
4022.2082023761486,0.9877970218658447
4022.672845614734,0.9750258922576904
4023.137488853319,0.9583947062492371
4023.6021320919044,0.936198353767395
4024.0667753304897,0.9147696495056152
4024.531418569075,0.8874613642692566
4024.99606180766,0.8573888540267944
4025.460705046246,0.8471235036849976
4025.925348284831,0.8597701191902161
4026.3899915234165,0.8838606476783752
4026.8546347620018,0.9182734489440918
4027.319278000587,0.9472718834877014
4027.7839212391723,0.9718865752220154
4028.2485644777576,0.983167290687561
4028.713207716343,0.9863479137420654
4029.1778509549285,0.9952148795127869
4029.642494193514,1.004375696182251
4030.107137432099,1.0064390897750854
4030.5717806706843,1.0045571327209473
4031.0364239092696,1.0027183294296265
4031.501067147855,1.0022218227386475
4031.96571038644,1.003561019897461
4032.4303536250254,1.004345178604126
4032.8949968636107,1.0045086145401
4033.3596401021964,1.000842809677124
4033.8242833407817,0.9998413920402527
4034.288926579367,1.0065076351165771
4034.753569817952,1.0060925483703613
4035.2182130565375,1.0015857219696045
4035.6828562951227,1.0076771974563599
4036.147499533708,1.0074341297149658
4036.6121427722933,1.0071099996566772
4037.076786010879,1.0056514739990234
4037.5414292494643,1.004758358001709
4038.0060724880495,1.0056127309799194
4038.470715726635,1.007025122642517
4038.93535896522,1.0048694610595703
4039.4000022038053,1.0023324489593506
4039.8646454423906,0.9987675547599792
4040.329288680976,1.0009616613388062
4040.793931919561,1.0056594610214233
4041.258575158147,1.000390887260437
4041.723218396732,1.0038270950317383
4042.1878616353174,1.003294587135315
4042.6525048739027,0.999697744846344
4043.117148112488,0.9999664425849915
4043.581791351073,0.9957234263420105
4044.0464345896585,1.001166820526123
4044.5110778282437,1.0041680335998535
4044.9757210668295,1.0020204782485962
4045.4403643054147,0.9975861310958862
4045.905007544,1.0024839639663696
4046.3696507825853,1.0023388862609863
4046.8342940211705,1.0027960538864136
4047.298937259756,0.9970365166664124
4047.763580498341,0.9943576455116272
4048.2282237369263,0.9923782348632812
4048.6928669755116,0.9963391423225403
4049.1575102140973,0.9946786165237427
4049.6221534526826,0.9922809600830078
4050.086796691268,0.9974031448364258
4050.551439929853,0.9976271986961365
4051.0160831684384,0.9964395761489868
4051.4807264070237,0.9929383993148804
4051.945369645609,0.9911507368087769
4052.410012884194,0.9932495951652527
4052.87465612278,0.9911097288131714
4053.339299361365,0.9944233894348145
4053.8039425999505,1.0014301538467407
4054.2685858385357,1.0022375583648682
4054.733229077121,1.00223970413208
4055.1978723157063,0.9970908761024475
4055.6625155542915,0.9984582662582397
4056.127158792877,0.9954943656921387
4056.591802031462,0.9902844429016113
4057.056445270048,0.9918030500411987
4057.521088508633,0.9966525435447693
4057.9857317472183,0.9947871565818787
4058.4503749858036,0.9942843317985535
4058.915018224389,0.995278537273407
4059.379661462974,0.9915722608566284
4059.8443047015594,0.9920291304588318
4060.3089479401447,0.9961605072021484
4060.7735911787304,0.9944319725036621
4061.2382344173157,0.991826057434082
4061.702877655901,0.994097888469696
4062.167520894486,0.9946438074111938
4062.6321641330715,0.9904362559318542
4063.0968073716567,0.9889547228813171
4063.561450610242,0.9839578866958618
4064.0260938488273,0.9863304495811462
4064.4907370874125,0.9891295433044434
4064.9553803259982,0.989366888999939
4065.4200235645835,0.9839926958084106
4065.884666803169,0.9912411570549011
4066.349310041754,0.9860979318618774
4066.8139532803393,0.9826674461364746
4067.2785965189246,0.9830705523490906
4067.74323975751,0.9821573495864868
4068.207882996095,0.9837012887001038
4068.672526234681,0.9876999258995056
4069.137169473266,0.9827739596366882
4069.6018127118514,0.9781081676483154
4070.0664559504366,0.981657862663269
4070.531099189022,0.9821392297744751
4070.995742427607,0.9788861274719238
4071.4603856661925,0.975891649723053
4071.9250289047777,0.9723931550979614
4072.389672143363,0.9770692586898804
4072.8543153819487,0.9747108817100525
4073.318958620534,0.9671076536178589
4073.7836018591192,0.9697863459587097
4074.2482450977045,0.9648004770278931
4074.71288833629,0.9616537690162659
4075.177531574875,0.9579957127571106
4075.6421748134603,0.957240641117096
4076.1068180520456,0.9542240500450134
4076.5714612906313,0.9603786468505859
4077.0361045292166,0.9633188247680664
4077.500747767802,0.965273380279541
4077.965391006387,0.9640583992004395
4078.4300342449724,0.9689741730690002
4078.8946774835576,0.9692648649215698
4079.359320722143,0.9645622968673706
4079.823963960728,0.9628994464874268
4080.2886071993134,0.962377667427063
4080.753250437899,0.9612014293670654
4081.2178936764844,0.9601057171821594
4081.6825369150697,0.9603501558303833
4082.147180153655,0.955535888671875
4082.6118233922402,0.948988139629364
4083.0764666308255,0.9492883682250977
4083.541109869411,0.9469850063323975
4084.005753107996,0.943189799785614
4084.4703963465818,0.9410685896873474
4084.935039585167,0.9339128732681274
4085.3996828237523,0.9339370131492615
4085.8643260623376,0.9331716895103455
4086.328969300923,0.9304383397102356
4086.793612539508,0.9271304607391357
4087.2582557780934,0.9226498007774353
4087.7228990166786,0.9188300967216492
4088.187542255264,0.9157416820526123
4088.6521854938496,0.9073196053504944
4089.116828732435,0.902876079082489
4089.58147197102,0.8992800712585449
4090.0461152096054,0.8899977207183838
4090.5107584481907,0.8819879293441772
4090.975401686776,0.872427761554718
4091.4400449253612,0.8564693331718445
4091.9046881639465,0.8439056873321533
4092.369331402532,0.8327034115791321
4092.8339746411175,0.8197961449623108
4093.2986178797028,0.8089917898178101
4093.763261118288,0.7907821536064148
4094.2279043568733,0.775240957736969
4094.6925475954586,0.7536020874977112
4095.157190834044,0.7348368763923645
4095.621834072629,0.7100064158439636
4096.086477311214,0.6873588562011719
4096.5511205498,0.6640390753746033
4097.015763788385,0.6354384422302246
4097.48040702697,0.606025755405426
4097.945050265555,0.5746681094169617
4098.409693504142,0.5421232581138611
4098.874336742727,0.5115121006965637
4099.338979981312,0.4877391755580902
4099.803623219897,0.47349849343299866
4100.268266458483,0.4737255275249481
4100.732909697068,0.47707781195640564
4101.197552935653,0.4815089702606201
4101.6621961742385,0.481476366519928
4102.126839412824,0.47915714979171753
4102.591482651409,0.4842919409275055
4103.056125889994,0.4986000955104828
4103.52076912858,0.5297845005989075
4103.985412367165,0.5607262849807739
4104.45005560575,0.5936251878738403
4104.914698844335,0.6260901093482971
4105.379342082921,0.6549161672592163
4105.843985321506,0.6833087801933289
4106.308628560091,0.7103627324104309
4106.773271798677,0.7366093397140503
4107.237915037263,0.7532216906547546
4107.702558275848,0.7715441584587097
4108.167201514433,0.7923452854156494
4108.631844753018,0.8046334981918335
4109.096487991604,0.8197224736213684
4109.561131230189,0.8327434659004211
4110.025774468774,0.8462139368057251
4110.4904177073595,0.8608044981956482
4110.955060945945,0.8726202249526978
4111.41970418453,0.8821907043457031
4111.884347423115,0.8875129818916321
4112.348990661701,0.8972535133361816
4112.813633900286,0.9068351984024048
4113.278277138871,0.9069937467575073
4113.742920377456,0.912752628326416
4114.2075636160425,0.9197492599487305
4114.672206854628,0.9229124188423157
4115.136850093213,0.9326191544532776
4115.601493331798,0.9352336525917053
4116.066136570384,0.9414462447166443
4116.530779808969,0.9441718459129333
4116.995423047554,0.9470722675323486
4117.460066286139,0.9480811357498169
4117.924709524725,0.9479752779006958
4118.38935276331,0.9452130198478699
4118.853996001895,0.9421969056129456
4119.3186392404805,0.9367236495018005
4119.783282479066,0.9355675578117371
4120.247925717651,0.9358165860176086
4120.712568956236,0.9367865920066833
4121.177212194822,0.9393768310546875
4121.641855433407,0.9482570886611938
4122.106498671992,0.9596514105796814
4122.571141910578,0.9650444388389587
4123.0357851491635,0.9658623933792114
4123.500428387749,0.967363715171814
4123.965071626334,0.9685018658638
4124.429714864919,0.9710487127304077
4124.894358103505,0.9752755761146545
4125.35900134209,0.9724681377410889
4125.823644580675,0.9621631503105164
4126.28828781926,0.9490442872047424
4126.752931057846,0.9424343109130859
4127.217574296431,0.9404739141464233
4127.682217535016,0.9364984035491943
4128.1468607736015,0.9388464093208313
4128.611504012187,0.9466748237609863
4129.076147250772,0.9522000551223755
4129.540790489357,0.9460899829864502
4130.0054337279435,0.9329361319541931
4130.470076966529,0.9339761734008789
4130.934720205114,0.9445462226867676
4131.399363443699,0.9559694528579712
4131.8640066822845,0.9727733731269836
4132.32864992087,0.9848018884658813
4132.793293159455,0.9846841096878052
4133.25793639804,0.9855563640594482
4133.722579636626,0.9836960434913635
4134.187222875211,0.9836896657943726
4134.651866113796,0.9833856821060181
4135.116509352381,0.9810847640037537
4135.581152590967,0.9885345697402954
4136.045795829552,0.9905670881271362
4136.510439068137,0.9870394468307495
4136.9750823067225,0.9882200360298157
4137.439725545308,0.9871166348457336
4137.904368783893,0.9881909489631653
4138.369012022479,0.9809145331382751
4138.833655261064,0.9861742854118347
4139.29829849965,0.9814083576202393
4139.762941738235,0.9794533848762512
4140.22758497682,0.9761722683906555
4140.6922282154055,0.9744004011154175
4141.156871453991,0.9651919007301331
4141.621514692576,0.9539545178413391
4142.086157931161,0.9447301626205444
4142.550801169747,0.9315378665924072
4143.015444408332,0.9245970249176025
4143.480087646917,0.9247841835021973
4143.944730885502,0.9303423166275024
4144.409374124088,0.9451388120651245
4144.874017362673,0.9554252028465271
4145.338660601258,0.9644078016281128
4145.803303839844,0.9758040308952332
4146.26794707843,0.9842383861541748
4146.732590317015,0.9896765351295471
4147.1972335556,0.9917015433311462
4147.661876794185,0.9963376522064209
4148.126520032771,0.9958959221839905
4148.591163271356,0.9953559637069702
4149.055806509941,0.9938477277755737
4149.5204497485265,0.9932709336280823
4149.985092987112,0.9942713379859924
4150.449736225697,0.9948247671127319
4150.914379464282,0.9954387545585632
4151.379022702868,0.9982031583786011
4151.843665941453,0.9983355402946472
4152.308309180038,0.9939301013946533
4152.772952418623,0.9891939163208008
4153.237595657209,0.9951493740081787
4153.702238895794,0.9986799359321594
4154.16688213438,0.9958335161209106
4154.631525372965,0.999875545501709
4155.096168611551,1.0035803318023682
4155.560811850136,1.0012879371643066
4156.025455088721,1.0046606063842773
4156.490098327306,1.0034294128417969
4156.954741565892,1.0038118362426758
4157.419384804477,1.0054304599761963
4157.884028043062,0.9990570545196533
4158.3486712816475,0.9997684359550476
4158.813314520233,1.0046563148498535
4159.277957758818,1.0048468112945557
4159.742600997403,1.0001909732818604
4160.207244235989,1.0068901777267456
4160.671887474574,1.0200164318084717
4161.136530713159,0.9997447729110718
4161.601173951744,0.9937859773635864
4162.065817190331,0.9924455881118774
4162.530460428916,0.9922620058059692
4162.995103667501,0.9982792735099792
4163.459746906086,0.9978642463684082
4163.924390144672,1.0010770559310913
4164.389033383257,1.003594994544983
4164.853676621842,1.0014828443527222
4165.318319860427,0.999694287776947
4165.782963099013,1.0023953914642334
4166.247606337598,1.0019481182098389
4166.712249576183,0.9927531480789185
4167.1768928147685,0.9915522336959839
4167.641536053354,0.9940702319145203
4168.106179291939,0.9905336499214172
4168.570822530524,0.9866800308227539
4169.03546576911,0.9893722534179688
4169.500109007695,0.9952741861343384
4169.964752246281,0.9969370365142822
4170.429395484866,0.998187243938446
4170.894038723452,1.0018692016601562
4171.358681962037,1.000228762626648
4171.823325200622,0.9968514442443848
4172.287968439207,0.9938609004020691
4172.752611677793,0.9900288581848145
4173.217254916378,0.9902652502059937
4173.681898154963,0.9880619645118713
4174.146541393548,0.9869916439056396
4174.611184632134,0.9921870827674866
4175.075827870719,0.9950523376464844
4175.540471109304,0.9956788420677185
4176.0051143478895,1.000736117362976
4176.469757586475,0.9975930452346802
4176.93440082506,0.9946209192276001
4177.399044063645,0.9949356317520142
4177.8636873022315,0.9960573315620422
4178.328330540817,0.9935862421989441
4178.792973779402,0.9932888746261597
4179.257617017987,0.9972336888313293
4179.722260256573,1.000227928161621
4180.186903495158,1.0002309083938599
4180.651546733743,0.9982947111129761
4181.116189972328,0.9984347224235535
4181.580833210914,0.9966053366661072
4182.045476449499,0.9977256655693054
4182.510119688084,1.0014184713363647
4182.974762926669,0.9966142773628235
4183.439406165255,0.9951502680778503
4183.90404940384,0.9974870085716248
4184.368692642425,0.9995668530464172
4184.8333358810105,0.9986426830291748
4185.297979119596,1.0025548934936523
4185.762622358182,1.0016627311706543
4186.227265596767,0.9937213063240051
4186.6919088353525,0.9927510619163513
4187.156552073938,0.9948282241821289
4187.621195312523,0.9955748915672302
4188.085838551108,0.9998682141304016
4188.550481789694,0.9952179193496704
4189.015125028279,0.993431031703949
4189.479768266864,0.9932481646537781
4189.944411505449,0.9953473806381226
4190.409054744035,0.9936851859092712
4190.87369798262,0.9968438744544983
4191.338341221205,1.0007600784301758
4191.80298445979,0.9993306994438171
4192.267627698376,0.9999246597290039
4192.732270936961,1.000300407409668
4193.196914175546,0.9988607168197632
4193.661557414132,1.0017271041870117
4194.126200652718,1.0032200813293457
4194.590843891303,1.0023949146270752
4195.055487129888,0.9997571706771851
4195.5201303684735,0.9962196946144104
4195.984773607059,0.9989950656890869
4196.449416845644,1.0016425848007202
4196.914060084229,1.0043989419937134
4197.3787033228145,0.9991105198860168
4197.8433465614,0.9994008541107178
4198.307989799985,0.9970080256462097
4198.77263303857,0.9967532157897949
4199.237276277156,0.9942945837974548
4199.701919515741,0.9919632077217102
4200.166562754326,0.9939133524894714
4200.631205992911,0.995652973651886
4201.095849231497,0.9984347224235535
4201.560492470082,1.0046024322509766
4202.025135708668,0.9998460412025452
4202.489778947253,1.0003527402877808
4202.954422185839,0.9981144070625305
4203.419065424424,0.9985949397087097
4203.883708663009,0.9985320568084717
4204.3483519015945,0.9991713166236877
4204.81299514018,0.9980223178863525
4205.277638378765,0.9979206323623657
4205.74228161735,0.9986451864242554
4206.2069248559355,0.9960017800331116
4206.671568094521,0.998332679271698
4207.136211333106,1.0041745901107788
4207.600854571691,1.0053904056549072
4208.065497810277,1.0028274059295654
4208.530141048862,1.0017043352127075
4208.994784287447,1.003363847732544
4209.459427526033,1.002267599105835
4209.924070764619,0.9991980195045471
4210.388714003204,1.004108190536499
4210.853357241789,1.0026835203170776
4211.318000480374,1.0036187171936035
4211.78264371896,1.0040045976638794
4212.247286957545,1.003283143043518
4212.71193019613,1.006032109260559
4213.1765734347155,1.0036371946334839
4213.641216673301,1.0042119026184082
4214.105859911886,1.0011337995529175
4214.570503150471,1.00312340259552
4215.0351463890565,1.0045132637023926
4215.499789627642,1.0023728609085083
4215.964432866227,1.0004172325134277
4216.429076104812,1.0000677108764648
4216.893719343398,1.0016765594482422
4217.358362581983,1.0026410818099976
4217.823005820569,1.0035576820373535
4218.287649059154,1.002779245376587
4218.75229229774,1.0023452043533325
4219.216935536325,1.001593828201294
4219.68157877491,1.0006529092788696
4220.146222013495,1.0043236017227173
4220.610865252081,1.0074719190597534
4221.075508490666,1.0047812461853027
4221.540151729251,0.9984976649284363
4222.0047949678365,0.998593807220459
4222.469438206422,1.0059561729431152
4222.934081445007,1.0015337467193604
4223.398724683592,1.0000808238983154
4223.8633679221775,1.0015496015548706
4224.328011160763,1.0043971538543701
4224.792654399348,1.005109190940857
4225.257297637934,1.002028226852417
4225.7219408765195,1.001562237739563
4226.186584115105,0.9976071119308472
4226.65122735369,0.9997922778129578
4227.115870592275,1.0018924474716187
4227.580513830861,1.0068048238754272
4228.045157069446,1.0055451393127441
4228.509800308031,1.0046085119247437
4228.974443546616,1.0040940046310425
4229.439086785202,1.007961392402649
4229.903730023787,1.0059133768081665
4230.368373262372,1.0030725002288818
4230.8330165009575,1.0034397840499878
4231.297659739543,1.0024359226226807
4231.762302978128,0.9983714818954468
4232.226946216713,0.9938833713531494
4232.6915894552985,0.9971215128898621
4233.156232693884,1.0001757144927979
4233.62087593247,1.0000338554382324
4234.085519171055,1.0029631853103638
4234.5501624096405,1.0042181015014648
4235.014805648226,1.0027902126312256
4235.479448886811,1.0033471584320068
4235.944092125396,1.0051919221878052
4236.408735363982,1.0044095516204834
4236.873378602567,1.0073384046554565
4237.338021841152,1.0044808387756348
4237.802665079737,1.0013360977172852
4238.267308318323,1.0004850625991821
4238.731951556908,1.0031393766403198
4239.196594795493,1.0011214017868042
4239.661238034078,0.9997091293334961
4240.125881272664,1.00286865234375
4240.590524511249,0.9993792176246643
4241.055167749835,0.9991775751113892
4241.51981098842,0.9978431463241577
4241.984454227006,0.9976619482040405
4242.449097465591,1.0002964735031128
4242.913740704176,1.002068281173706
4243.3783839427615,1.0058985948562622
4243.843027181347,1.0056077241897583
4244.307670419932,1.0023642778396606
4244.772313658517,1.001847505569458
4245.236956897103,1.0073202848434448
4245.701600135688,1.010000467300415
4246.166243374273,1.0080569982528687
4246.630886612858,1.00255286693573
4247.095529851444,1.0015521049499512
4247.560173090029,1.0078718662261963
4248.024816328614,1.0060136318206787
4248.489459567199,1.0006998777389526
4248.954102805785,0.9991092085838318
4249.418746044371,1.0043365955352783
4249.883389282956,1.0054833889007568
4250.348032521541,1.0008636713027954
4250.812675760127,0.9993346333503723
4251.277318998712,1.0003471374511719
4251.741962237297,0.9987944960594177
4252.2066054758825,1.0008164644241333
4252.671248714468,1.0006344318389893
4253.135891953053,1.0010368824005127
4253.600535191638,0.9994399547576904
4254.065178430224,1.0012720823287964
4254.529821668809,1.0000437498092651
4254.994464907394,1.000461220741272
4255.459108145979,1.000587821006775
4255.923751384565,1.0014455318450928
4256.38839462315,1.0002236366271973
4256.853037861736,0.9987478852272034
4257.317681100321,0.9916521310806274
4257.782324338907,0.9914106130599976
4258.246967577492,0.9977850317955017
4258.711610816077,0.9996978640556335
4259.176254054662,0.996217668056488
4259.640897293248,0.9951838254928589
4260.105540531833,0.9957863092422485
4260.570183770418,0.9968987703323364
4261.0348270090035,0.9992581605911255
4261.499470247589,0.9966993927955627
4261.964113486174,0.9946269989013672
4262.428756724759,0.9991068840026855
4262.893399963345,0.9977738261222839
4263.35804320193,0.9927523136138916
4263.822686440515,0.9934946894645691
4264.2873296791,0.9921679496765137
4264.751972917686,0.9874427914619446
4265.216616156272,0.9824598431587219
4265.681259394857,0.9773085713386536
4266.145902633442,0.9666429162025452
4266.610545872028,0.9644861817359924
4267.075189110613,0.9643539786338806
4267.539832349198,0.9719410538673401
4268.004475587783,0.9832353591918945
4268.469118826369,0.9939720034599304
4268.933762064954,0.9926209449768066
4269.398405303539,0.997013509273529
4269.8630485421245,0.9961841106414795
4270.32769178071,0.9949194192886353
4270.792335019295,0.9957117438316345
4271.25697825788,0.996143639087677
4271.721621496466,0.9982011914253235
4272.186264735051,0.9945767521858215
4272.650907973637,0.9938110113143921
4273.115551212222,0.9948446750640869
4273.5801944508075,0.9920362234115601
4274.044837689393,0.9913100600242615
4274.509480927978,0.992767870426178
4274.974124166563,0.9980392456054688
4275.438767405149,0.9962158203125
4275.903410643734,0.9922960996627808
4276.368053882319,0.9940402507781982
4276.832697120904,0.9943561553955078
4277.29734035949,0.9935236573219299
4277.761983598075,0.9919981360435486
4278.22662683666,0.9931686520576477
4278.6912700752455,0.9931120276451111
4279.155913313831,0.997803270816803
4279.620556552416,0.9951931238174438
4280.085199791001,0.9947525262832642
4280.549843029587,1.0012750625610352
4281.014486268173,1.0028856992721558
4281.479129506758,0.9969329237937927
4281.943772745343,0.9947419762611389
4282.4084159839285,0.9961569309234619
4282.873059222514,0.9922155141830444
4283.337702461099,0.9929782748222351
4283.802345699684,0.9957606196403503
4284.26698893827,0.9987987875938416
4284.731632176855,0.9968039393424988
4285.19627541544,0.9946320056915283
4285.660918654025,0.9968220591545105
4286.125561892611,0.9950446486473083
4286.590205131196,0.9990145564079285
4287.054848369781,0.999972939491272
4287.5194916083665,0.9986312389373779
4287.984134846952,0.9990206956863403
4288.448778085538,0.9986518025398254
4288.913421324123,0.9981398582458496
4289.3780645627085,1.0020800828933716
4289.842707801294,0.9984551668167114
4290.307351039879,0.9987236261367798
4290.771994278464,1.0001733303070068
4291.2366375170495,0.9968731999397278
4291.701280755635,0.9957859516143799
4292.16592399422,1.0014480352401733
4292.630567232805,1.0023905038833618
4293.095210471391,0.9945371747016907
4293.559853709976,0.9961332082748413
4294.024496948561,0.9982457756996155
4294.489140187146,0.9973735809326172
4294.953783425732,0.9941962957382202
4295.418426664317,0.9950923323631287
4295.883069902902,0.9955799579620361
4296.3477131414875,0.9956824779510498
4296.812356380073,0.9955961108207703
4297.276999618659,1.0017945766448975
4297.741642857244,1.0007426738739014
4298.2062860958295,0.9981811046600342
4298.670929334415,0.9950425028800964
4299.135572573,0.9971500039100647
4299.600215811585,0.9947070479393005
4300.0648590501705,0.9945560693740845
4300.529502288756,0.9905523061752319
4300.994145527341,0.9867087006568909
4301.458788765926,0.9926356673240662
4301.923432004512,0.9878427982330322
4302.388075243097,0.9865307211875916
4302.852718481682,0.9901205897331238
4303.317361720267,0.9909990429878235
4303.782004958853,0.9913426637649536
4304.246648197438,0.993206262588501
4304.711291436024,0.9935733675956726
4305.175934674609,0.992992103099823
4305.640577913195,0.9913250803947449
4306.10522115178,0.9943123459815979
4306.569864390365,0.9971187710762024
4307.03450762895,0.9988115429878235
4307.499150867536,0.9926264882087708
4307.963794106121,0.9904727339744568
4308.428437344706,0.9928413033485413
4308.8930805832915,0.9932140111923218
4309.357723821877,0.9985923171043396
